ID,Name,Ownership Type,Phone Number,Address,City,County,Zip,Coordinates,State,Image,Regular hours,Saturday Openint TImes,Sunday Opening Times,24-Hour Service,Starbucks Reserve-Clover Brewed,Oven-Warmed Food,Free Wi-Fi,Verismo System,Mobile Payment,Digital Rewards,La Boulange,Fizzio Handcrafted Sodas,Drive-Thru,Link
8832,Farmers Market,Company Owned,(323) 965-9594,"6333 W. 3rd Street, 900363109  Los Angeles County, California",Los Angeles - Los Angeles County,Los Angeles County,900363109,"34.071758,-118.360775",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.071758,-118.360775&fov=90&heading=235&pitch=10",5:30 AM to 10:00 PM,5:30 AM to 10:30 PM,6:30 AM to 9:00 PM,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/8832/us
16542,Fashion Island,Company Owned,9497189042,"549 Newport Center Dr, 926606937  Orange County, California",Newport Beach - Orange County,Orange County,926606937,"33.616224,-117.872406",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.616224,-117.872406&fov=90&heading=235&pitch=10",4:30 AM to 10:30 PM,6:00 AM to 10:30 PM,6:00 AM to 10:30 PM,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/16542/us
1005762,Fashion Square,Company Owned,8189077516,"14006 Riverside Drive #24C, 914231945  Los Angeles County, California",Los Angeles - Los Angeles County,Los Angeles County,914231945,"34.1566963195801,-118.437400817871",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.1566963195801,-118.437400817871&fov=90&heading=235&pitch=10",6:30 AM to 9:45 PM,7:30 AM to 10:15 PM,8:00 AM to 8:00 PM,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/1005762/us
10928,Fashion Valley Mall - S. D. Relo,Company Owned,619-299-2593,"7007 Friars Road, 921081129  San Diego County, California",San Diego - San Diego County,San Diego County,921081129,"32.76943,-117.16847",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=32.76943,-117.16847&fov=90&heading=235&pitch=10",5:00 AM to 10:30 PM,5:00 AM to 11:00 PM,5:00 AM to 10:30 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/10928/us
1010420,Fashion Valley Mall - San Diego,Company Owned,6192992593,"7007 Friars Road, 921081129  San Diego County, California",San Diego - San Diego County,San Diego County,921081129,"32.7674598693848,-117.166549682617",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=32.7674598693848,-117.166549682617&fov=90&heading=235&pitch=10",5:00 AM to 10:30 PM,5:00 AM to 11:00 PM,5:00 AM to 10:30 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/1010420/us
113325,FAT Fresno - Post Security,Licensed,5524591152,"5175 E Clinton Wy, 93727  Fresno County, California",Fresno - Fresno County,Fresno County,93727,"36.7668266296387,-119.719398498535",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=36.7668266296387,-119.719398498535&fov=90&heading=235&pitch=10",4:15 AM to 12:30 AM,4:15 AM to 12:30 AM,4:15 AM to 12:30 AM,No,No,Yes,No,No,No,Yes,Yes,No,No,http://www.starbucks.com/store/113325/us
10308,FAT Pre-Security,Licensed,559-452-1112,"1575 E Clinton Way, 937259509  Fresno County, California",Fresno - Fresno County,Fresno County,937259509,"36.641573,-119.762428",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=36.641573,-119.762428&fov=90&heading=235&pitch=10",4:30 AM to 12:30 AM,4:30 AM to 12:30 AM,4:30 AM to 12:30 AM,No,No,Yes,Yes,No,No,Yes,Yes,No,No,http://www.starbucks.com/store/10308/us
14927,Felicita & Centre City Parkway,Company Owned,760-839-1615,"1831 S Centre City Parkway, 920256525  San Diego County, California",Escondido - San Diego County,San Diego County,920256525,"33.101772,-117.075032",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.101772,-117.075032&fov=90&heading=235&pitch=10",5:00 AM to 8:30 PM,5:00 AM to 9:00 PM,5:00 AM to 8:30 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/14927/us
6882,Fig Garden Village,Company Owned,559-226-1747,"704 West Shaw Avenue, 937042301  Fresno County, California",Fresno - Fresno County,Fresno County,937042301,"36.808636,-119.80605",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=36.808636,-119.80605&fov=90&heading=235&pitch=10",5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,6:00 AM to 9:00 PM,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/6882/us
91220,Figueroa & Exposition,Company Owned,213-749-9302,"3584 S. Figueroa St., 90007  Los Angeles County, California",Los Angeles - Los Angeles County,Los Angeles County,90007,"34.0185890197754,-118.281768798828",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.0185890197754,-118.281768798828&fov=90&heading=235&pitch=10",5:00 AM to 11:00 PM,5:30 AM to 11:00 PM,5:30 AM to 11:00 PM,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/91220/us
1006975,Figueroa & York,Company Owned,323-478-7365,"6240 York Ave., 90042  Los Angeles County, California",Los Angeles - Los Angeles County,Los Angeles County,90042,"34.1148719787598,-118.18334197998",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.1148719787598,-118.18334197998&fov=90&heading=235&pitch=10",5:00 AM to 10:00 PM,5:00 AM to 10:00 PM,5:00 AM to 10:00 PM,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/1006975/us
11722,Fillmore,Company Owned,(415) 673-3171,"2222 Fillmore Street, 941152222  San Francisco County, California",San Francisco - San Francisco County,San Francisco County,941152222,"37.790232,-122.433976",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.790232,-122.433976&fov=90&heading=235&pitch=10",5:00 AM to 9:00 PM,5:30 AM to 9:00 PM,5:30 AM to 8:00 PM,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/11722/us
12753,Fillmore & O'Farrell,Company Owned,415-441-7969,"1501 Fillmore Street, 941153515  San Francisco County, California",San Francisco - San Francisco County,San Francisco County,941153515,"37.783421,-122.432888",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.783421,-122.432888&fov=90&heading=235&pitch=10",5:00 AM to 7:30 PM,5:00 AM to 9:00 PM,5:30 AM to 7:30 PM,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/12753/us
16449,"Firestone & 605 Frwy, Norwalk",Company Owned,562-465-0148,"10716 Firestone Blvd, 906507412  Los Angeles County, California",Norwalk - Los Angeles County,Los Angeles County,906507412,"33.92523,-118.104988",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.92523,-118.104988&fov=90&heading=235&pitch=10",4:30 AM to 11:00 PM,5:00 AM to 11:00 PM,5:00 AM to 10:00 PM,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/16449/us
11165,"Firestone & Garfield, Southgate",Company Owned,562-806-8009,"8620 Garfield Ave, 902803700  Los Angeles County, California",South Gate - Los Angeles County,Los Angeles County,902803700,"33.952159,-118.163922",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.952159,-118.163922&fov=90&heading=235&pitch=10",5:00 AM to 11:30 PM,5:00 AM to 1:00 AM,6:00 AM to 11:30 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/11165/us
12429,"Firestone & Lakewood, Downey",Company Owned,562-861-6588,"9001 East Firestone Blvd., 902415317  Los Angeles County, California",Downey - Los Angeles County,Los Angeles County,902415317,"33.935787,-118.12338",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.935787,-118.12338&fov=90&heading=235&pitch=10",5:00 AM to 10:30 PM,6:00 AM to 10:30 PM,6:00 AM to 10:30 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/12429/us
13842,"Firestone & Long Beach, Southg",Company Owned,323-569-0274,"8924 Long Beach Blvd., 902802808  Los Angeles County, California",South Gate - Los Angeles County,Los Angeles County,902802808,"33.955165,-118.219499",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.955165,-118.219499&fov=90&heading=235&pitch=10",4:30 AM to 12:30 AM,6:00 AM to 12:30 AM,6:00 AM to 12:30 AM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/13842/us
17633,"Firestone & Pioneer, Norwalk",Company Owned,562-863-7138,"11790 Firestone Blvd., 906502899  Los Angeles County, California",Norwalk - Los Angeles County,Los Angeles County,906502899,"33.912413,-118.082182",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.912413,-118.082182&fov=90&heading=235&pitch=10",5:00 AM to 10:30 PM,5:30 AM to 11:00 PM,5:30 AM to 10:30 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/17633/us
63031,"Firestone & Studebaker, Norwalk",Company Owned,562-807-3715,"11031 Firestone Blvd., 906502244  Los Angeles County, California",Norwalk - Los Angeles County,Los Angeles County,906502244,"33.921684,-118.098342",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.921684,-118.098342&fov=90&heading=235&pitch=10",5:30 AM to 10:00 PM,5:30 AM to 10:00 PM,5:30 AM to 10:00 PM,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/63031/us
91202,First & Main - Napa,Company Owned,707 2549745,"1006 First Street, 94559  Napa County, California",Napa - Napa County,Napa County,94559,"38.2991981506348,-122.285552978516",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=38.2991981506348,-122.285552978516&fov=90&heading=235&pitch=10",5:00 AM to 10:00 PM,5:00 AM to 11:00 PM,5:00 AM to 10:00 PM,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/91202/us
91222,First & Mission -  San Francisco.,Company Owned,415-896-5044,"100 First Street, 941052634  San Francisco County, California",San Francisco - San Francisco County,San Francisco County,941052634,"37.7896118164063,-122.397552490234",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.7896118164063,-122.397552490234&fov=90&heading=235&pitch=10",5:00 AM to 6:30 PM,Closed,Closed,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/91222/us
10210,"First & Shaw, Fresno",Company Owned,559-229-0875,"1041 E. Shaw Avenue, 937107839  Fresno County, California",Fresno - Fresno County,Fresno County,937107839,"36.808365,-119.77127",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=36.808365,-119.77127&fov=90&heading=235&pitch=10",5:00 AM to 10:00 PM,6:00 AM to 10:00 PM,6:00 AM to 10:00 PM,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/10210/us
16501,"Five Cities Drive & 101 Fwy, Pismo",Company Owned,805-773-4336,"501 Five Cities Drive, 934493007  San Luis Obispo County, California",Pismo Beach - San Luis Obispo County,San Luis Obispo County,934493007,"35.135963,-120.625217",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=35.135963,-120.625217&fov=90&heading=235&pitch=10",4:30 AM to 10:30 PM,4:30 AM to 10:30 PM,4:30 AM to 10:30 PM,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/16501/us
18423,Five Points Center,Company Owned,(805) 964-8501,"3957 State Street, 931053113  Santa Barbara County, California",Santa Barbara - Santa Barbara County,Santa Barbara County,931053113,"34.43897,-119.75237",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.43897,-119.75237&fov=90&heading=235&pitch=10",4:30 AM to 10:00 PM,4:30 AM to 10:00 PM,4:30 AM to 10:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/18423/us
14168,"Flair & Aerojet, El Monte",Company Owned,626-280-0683,"9208 Flair Drive, 917312846  Los Angeles County, California",El Monte - Los Angeles County,Los Angeles County,917312846,"34.0716,-118.068059",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.0716,-118.068059&fov=90&heading=235&pitch=10",5:00 AM to 10:30 PM,5:00 AM to 10:30 PM,6:00 AM to 10:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/14168/us
11047,"Fletcher & Trolley, La Mesa",Company Owned,619-644-1376,"8497 Fletcher Parkway, 919423005  San Diego County, California",La Mesa - San Diego County,San Diego County,919423005,"32.779517,-117.015043",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=32.779517,-117.015043&fov=90&heading=235&pitch=10",5:30 AM to 8:00 PM,6:00 AM to 8:00 PM,6:00 AM to 8:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/11047/us
11714,Fletcher Hills,Company Owned,(619) 469-6106,"2740 Fletcher Parkway, 920202110  San Diego County, California",El Cajon - San Diego County,San Diego County,920202110,"32.80162405538,-117.00053873664",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=32.80162405538,-117.00053873664&fov=90&heading=235&pitch=10",4:30 AM to 10:00 PM,5:00 AM to 10:30 PM,5:30 AM to 9:30 PM,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/11714/us
15977,"Florida & Kirby, Hemet",Company Owned,951-765-0443,"2350 W. Florida Avenue, 925454613  Riverside County, California",Hemet - Riverside County,Riverside County,925454613,"33.747684,-116.996149",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.747684,-116.996149&fov=90&heading=235&pitch=10",4:30 AM to 11:30 PM,5:00 AM to 12:00 AM,5:00 AM to 11:30 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/15977/us
8174,"Florida & Palm, Hemet",Company Owned,951-652-0910,"889 W. Florida Ave., 925434070  Riverside County, California",Hemet - Riverside County,Riverside County,925434070,"33.747259,-116.980115",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=33.747259,-116.980115&fov=90&heading=235&pitch=10",5:00 AM to 9:30 PM,5:30 AM to 9:30 PM,5:30 AM to 9:30 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/8174/us
7691,Florin & Stockton - Sacramento,Company Owned,916-429-0630,"6013 Florin Road, 958232489  Sacramento County, California",Sacramento - Sacramento County,Sacramento County,958232489,"38.496165,-121.435761",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=38.496165,-121.435761&fov=90&heading=235&pitch=10",4:30 AM to 11:30 PM,4:30 AM to 11:30 PM,4:30 AM to 11:30 PM,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,http://www.starbucks.com/store/7691/us
16223,Folsom & Julliard - Sacramento,Company Owned,916-381-3498,"8393 Folsom Blvd., 958263546  Sacramento County, California",Sacramento - Sacramento County,Sacramento County,958263546,"38.547299,-121.393322",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=38.547299,-121.393322&fov=90&heading=235&pitch=10",4:30 AM to 10:30 PM,5:00 AM to 10:30 PM,5:00 AM to 10:30 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,http://www.starbucks.com/store/16223/us
9689,"Foothill & Archibald, Rancho Cucamo",Company Owned,909-483-6876,"9754 Foothill Blvd., 917303694  San Bernardino County, California",Rancho Cucamonga - San Bernardino County,San Bernardino County,917303694,"34.106878,-117.592256",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.106878,-117.592256&fov=90&heading=235&pitch=10",4:30 AM to 11:00 PM,5:00 AM to 11:00 PM,5:00 AM to 11:00 PM,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/9689/us
8007,"Foothill & Azusa, Azusa",Company Owned,626-334-7267,"118 W. Foothill Blvd., 917022524  Los Angeles County, California",Azusa - Los Angeles County,Los Angeles County,917022524,"34.133188,-117.907892",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.133188,-117.907892&fov=90&heading=235&pitch=10",5:00 AM to 10:30 PM,5:30 AM to 10:30 PM,5:30 AM to 10:30 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/8007/us
17064,"Foothill & Boston, La Crescenta",Company Owned,818-541-7693,"3747 Foothill Boulevard, 912141700  Los Angeles County, California",La Crescenta - Los Angeles County,Los Angeles County,912141700,"34.237546,-118.261143",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.237546,-118.261143&fov=90&heading=235&pitch=10",5:00 AM to 10:00 PM,5:00 AM to 10:00 PM,5:00 AM to 10:00 PM,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/17064/us
18316,"Foothill & Citrus, Fontana",Company Owned,909 356-5254,"16192 Foothill Blvd, 923353356  San Bernardino County, California",Fontana - San Bernardino County,San Bernardino County,923353356,"34.106777,-117.451416",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.106777,-117.451416&fov=90&heading=235&pitch=10",4:30 AM to 11:00 PM,5:00 AM to 11:00 PM,5:00 AM to 11:00 PM,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/18316/us
7400,Foothill & City Center - Hayward,Company Owned,510-888-0447,"22288 Foothill Blvd., 945412731  Alameda County, California",Hayward - Alameda County,Alameda County,945412731,"37.679156,-122.084253",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=37.679156,-122.084253&fov=90&heading=235&pitch=10",5:00 AM to 8:00 PM,5:30 AM to 8:00 PM,6:00 AM to 8:00 PM,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,http://www.starbucks.com/store/7400/us
8897,"Foothill & Claremont, CLaremont",Company Owned,909-625-5359,"665 E Foothill Blvd, 91711  Los Angeles County, California",Claremont - Los Angeles County,Los Angeles County,91711,"34.107633,-117.704047",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.107633,-117.704047&fov=90&heading=235&pitch=10",5:30 AM to 9:30 PM,5:30 AM to 9:30 PM,6:00 AM to 9:30 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/8897/us
13796,"Foothill & D Street, La Verne",Company Owned,909-593-1271,"2145 Foothill Blvd., 917502910  Los Angeles County, California",La Verne - Los Angeles County,Los Angeles County,917502910,"34.113182,-117.763584",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.113182,-117.763584&fov=90&heading=235&pitch=10",5:00 AM to 10:00 PM,5:00 AM to 10:00 PM,6:00 AM to 9:00 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/13796/us
15110,Foothill & Grand - Glendora,Company Owned,(626) 852-0093,"459 W. Foothill Blvd., 917413363  Los Angeles County, California",Glendora - Los Angeles County,Los Angeles County,917413363,"34.136137,-117.871793",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.136137,-117.871793&fov=90&heading=235&pitch=10",5:00 AM to 10:00 PM,5:00 AM to 10:00 PM,5:00 AM to 9:30 PM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,http://www.starbucks.com/store/15110/us
15598,"Foothill & Mullberry, Upland",Company Owned,909-981-6424,"1013 W. Foothill Blvd., 917863788  San Bernardino County, California",Upland - San Bernardino County,San Bernardino County,917863788,"34.107319,-117.665722",California,"http://maps.googleapis.com/maps/api/streetview?size=600x600&location=34.107319,-117.665722&fov=90&heading=235&pitch=10",4:30 AM to 12:00 AM,4:30 AM to 12:00 AM,5:30 AM to 12:00 AM,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,http://www.starbucks.com/store/15598/us
